ts_epoch,market_slug,event,signal,mid,delta,abs_z,direction_strength,volume,hint_candidate,decision,reason,regime,spread,pos_size_hint,game_phase,pm_period,pm_score_diff
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.26000,0.02000,2.80525,0.056105,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.10000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.28000,0.02000,3.69846,0.073969,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.14000,0.0000,LIVE,2,3
1771801701,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.65000,0.00500,1.37130,0.006857,44971,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,,5
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.28000,0.00500,2.96746,0.014837,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.12000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.30000,0.01500,3.25384,0.048808,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.10000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.29000,-0.00500,2.34991,-0.011750,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.08000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.29500,0.00500,2.35458,0.011773,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.07000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.30000,0.00500,2.35110,0.011755,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.30500,0.00500,2.33582,0.011679,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.05000,0.0000,LIVE,2,3
1771801701,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.31000,0.00500,2.31639,0.011582,123095,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.29500,-0.02000,1.39478,-0.027896,123095,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.09000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.29000,-0.00500,1.20680,-0.006034,123095,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.08000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.31000,0.02000,1.66109,0.033222,123095,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.28000,-0.03000,0.83021,-0.024906,123095,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.10000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.31500,0.03500,1.65354,0.057874,123101,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.31000,-0.00500,1.45738,-0.007287,123101,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.30500,-0.00500,1.27277,-0.006364,123101,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,3
1771801702,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.31000,0.00500,1.34863,0.006743,123101,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,3
1771801703,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.30500,-0.00500,1.17469,-0.005873,123101,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,3
1771801708,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.31500,0.01000,1.34324,0.013432,123251,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,3
1771801708,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.32000,0.00500,1.41438,0.007072,123251,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,3
1771801708,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.31500,-0.00500,1.17450,-0.005872,123251,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,3
1771801718,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.32500,0.01000,1.12533,0.011253,123553,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,3
1771801720,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.33000,0.00500,1.13526,0.005676,123553,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,3
1771801720,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.33000,0.00500,1.11545,0.005577,123553,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,3
1771801720,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.34000,0.01000,1.45312,0.014531,123553,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,3
1771801720,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.34500,0.00500,1.65375,0.008269,123553,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,3
1771801721,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.34000,-0.00500,1.52403,-0.007620,123553,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,3
1771801721,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.35000,0.01000,2.05145,0.020514,123553,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.02000,0.0000,LIVE,2,3
1771801721,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.35500,0.00500,2.33270,0.011663,123553,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.03000,0.0000,LIVE,2,3
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.36500,0.01000,2.42288,0.024229,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.37000,0.00500,2.48572,0.012429,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.37500,0.00500,2.34782,0.011739,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.36500,-0.01000,1.81582,-0.018158,124182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.38000,0.01500,2.29342,0.034401,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.37500,-0.00500,1.96372,-0.009819,124182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.38000,0.00500,2.02931,0.010147,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.38500,0.00500,2.07758,0.010388,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.40000,0.01500,2.42093,0.036314,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.08000,0.0000,LIVE,2,2
1771801722,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.40500,0.00500,2.39057,0.011953,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.09000,0.0000,LIVE,2,2
1771801723,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.39500,-0.01000,1.80705,-0.018071,124182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801723,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.40000,0.00500,1.86523,0.009326,124182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801723,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.41500,0.01500,2.16477,0.032472,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801723,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.42000,0.00500,2.18912,0.010946,124182,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801723,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.41000,-0.01000,1.82762,-0.018276,124182,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801724,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.41500,0.00500,1.77516,0.008876,124238,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801726,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.42500,0.00500,1.84570,0.009229,124318,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801726,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.41500,-0.01000,1.51527,-0.015153,124318,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801727,aec-nba-cha-was-2026-02-22,Charlotte vs. Washington,DIP,0.79500,-0.00500,2.35803,-0.011790,50756,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,PRE_GAME,,-1
1771801727,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.42500,0.01000,1.52060,0.015206,124321,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801727,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.42000,-0.00500,1.33766,-0.006688,124321,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801729,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.42500,0.00500,1.36108,0.006805,124367,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801730,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.44000,0.01500,1.66878,0.025032,125380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801730,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.42500,-0.01500,1.24145,-0.018622,125380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801731,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.42000,0.01000,1.00632,0.010063,125380,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801736,aec-nba-dal-ind-2026-02-22,Dallas vs. Indiana,SPIKE,0.65500,0.00500,0.84060,0.004203,45064,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,,5
1771801739,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.42500,0.01000,0.89474,0.008947,125580,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801740,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.40000,-0.01500,0.84223,-0.012634,127225,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801740,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.40500,-0.01000,0.89902,-0.008990,127225,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801740,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.40000,-0.00500,1.57230,-0.007862,127225,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801746,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.53500,0.11000,6.44761,0.709237,127703,TREND,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.09000,0.0000,LIVE,2,2
1771801746,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.56500,0.03000,5.25567,0.157670,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.09000,0.0000,LIVE,2,2
1771801746,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.57500,0.01000,4.32971,0.043297,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801746,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.58000,0.00500,3.71603,0.018580,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801746,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.55500,-0.02500,2.45873,-0.061468,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801748,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.56500,0.01000,2.44284,0.024428,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801748,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.57000,0.00500,2.34161,0.011708,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.56500,-0.00500,2.10012,-0.010501,127703,FADE,REJECT,REJECT_BOUNDS,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.54500,-0.02000,1.66378,-0.033276,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.55000,0.00500,1.65886,0.008294,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.56500,0.01500,1.79954,0.026993,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.57000,0.00500,1.77639,0.008882,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.08000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.58000,0.00500,1.57894,0.007895,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.57500,-0.00500,1.44088,-0.007204,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.58000,0.00500,1.44109,0.007205,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.08000,0.0000,LIVE,2,2
1771801749,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.59000,0.00500,1.43894,0.007195,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801750,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.58500,-0.00500,1.31503,-0.006575,127703,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801752,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.53000,-0.01000,1.23212,-0.012321,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801752,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.52500,-0.00500,2.36677,-0.011834,127820,FADE,ACCEPT,ACCEPT_FADE,MEAN_REVERT,0.05000,0.0009,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.51000,-0.01500,3.06134,-0.045920,127820,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.08000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.51500,0.00500,2.52286,0.012614,127820,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.52000,0.00500,2.09725,0.010486,127820,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.54000,0.02000,0.98714,0.019743,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.52500,-0.01500,1.70423,-0.025563,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.53500,0.01000,1.14024,0.011402,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.52500,-0.01000,1.58031,-0.015803,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.51500,-0.01000,1.96116,-0.019612,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.51000,-0.00500,2.06194,-0.010310,127820,FADE,REJECT,REJECT_COOLDOWN,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.51500,0.00500,1.74522,0.008726,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.52500,0.01000,1.24680,0.012468,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.52000,-0.00500,1.40583,-0.007029,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.06000,0.0000,LIVE,2,2
1771801753,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.51000,-0.01000,1.74820,-0.017482,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801754,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.52000,0.01000,1.26463,0.012646,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801754,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.53000,0.01000,0.80415,0.008042,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801754,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.52000,-0.01000,1.18306,-0.011831,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
1771801755,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.51500,-0.00500,1.34252,-0.006713,127820,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801756,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.50000,-0.01500,1.87820,-0.028173,129209,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801756,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.50500,0.00500,1.52836,0.007642,129209,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801757,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.50000,-0.00500,1.68384,-0.008419,129209,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801757,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.50500,0.00500,1.42955,0.007148,129313,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801757,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49500,-0.01000,1.78615,-0.017861,129313,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801759,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49000,-0.00500,1.78113,-0.008906,129320,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801759,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.49500,0.00500,1.53781,0.007689,129320,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801759,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49000,-0.00500,1.71392,-0.008570,129320,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801759,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.49500,0.00500,1.43107,0.007155,129323,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801760,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49000,-0.00500,1.48490,-0.007425,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801760,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.49500,0.00500,1.21412,0.006071,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801760,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49000,-0.00500,1.38124,-0.006906,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801760,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.49500,0.00500,1.11084,0.005554,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801760,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49000,-0.00500,1.28155,-0.006408,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.04000,0.0000,LIVE,2,2
1771801761,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.48500,-0.00500,1.44564,-0.007228,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.05000,0.0000,LIVE,2,2
1771801761,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.47500,-0.01000,1.80425,-0.018043,129324,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.07000,0.0000,LIVE,2,2
1771801761,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,SPIKE,0.49500,0.02000,0.88375,0.017675,130328,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.11000,0.0000,LIVE,2,2
1771801761,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49500,-0.00500,0.80644,-0.004032,130328,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.03000,0.0000,LIVE,2,2
1771801761,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.48500,-0.01000,1.30981,-0.013098,130331,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.01000,0.0000,LIVE,2,2
1771801761,aec-cbb-flatl-ntx-2026-02-22,Florida Atlantic vs. North Texas,DIP,0.49000,-0.01000,0.99895,-0.009989,130331,,REJECT,WEAK_SIGNAL,MEAN_REVERT,0.02000,0.0000,LIVE,2,2
