ts_iso,ts_epoch,event,market_slug,event_url,market_url,price_prev,mid_before,mid,delta,abs_delta,z,abs_z,direction_strength,signal,volume,best_bid,best_ask,spread,percentile,severity,burst,trade_hint,regime,game_phase
2026-02-16T21:59:45Z,1771279185,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23400,0.23350,0.23000,-0.00350,0.00350,-4.05,4.05,-0.014172,DIP,113982,0.2280,0.2320,0.00400,94%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T21:59:52Z,1771279192,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23350,0.23450,0.23000,-0.00450,0.00450,-2.62,2.62,-0.011776,DIP,113982,0.2280,0.2320,0.00400,96%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:00Z,1771279200,Stephen F. Austin vs. Texas A&M-Corpus Christi,aec-cbb-sfaus-tamu-2026-02-16,https://polymarket.us/event/aec-cbb-sfaus-tamu-2026-02-16,https://polymarket.us/market/aec-cbb-sfaus-tamu-2026-02-16,0.69550,0.69550,0.69200,-0.00350,0.00350,-1.53,1.53,-0.005354,DIP,19942,0.6880,0.6960,0.00800,96%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:00Z,1771279200,Colgate vs. Boston,aec-cbb-colg-bostu-2026-02-16,https://polymarket.us/event/aec-cbb-colg-bostu-2026-02-16,https://polymarket.us/market/aec-cbb-colg-bostu-2026-02-16,0.58000,0.58000,0.58350,0.00350,0.00350,1.75,1.75,0.006130,SPIKE,31997,0.5780,0.5890,0.01100,95%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:02Z,1771279202,New Orleans vs. Incarnate Word,aec-cbb-no-incar-2026-02-16,https://polymarket.us/event/aec-cbb-no-incar-2026-02-16,https://polymarket.us/market/aec-cbb-no-incar-2026-02-16,0.44800,0.44450,0.44950,0.00500,0.00500,1.10,1.10,0.005482,SPIKE,15942,0.4490,0.4500,0.00100,98%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:03Z,1771279203,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.28550,0.28550,0.28150,-0.00400,0.00400,-1.70,1.70,-0.006818,DIP,45255,0.2770,0.2860,0.00900,96%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:20Z,1771279220,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23300,0.23250,0.22900,-0.00350,0.00350,-1.18,1.18,-0.004113,DIP,460,0.2280,0.2300,0.00200,95%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:34Z,1771279234,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22850,0.22850,0.23850,0.01000,0.01000,2.87,2.87,0.028712,SPIKE,564,0.2280,0.2490,0.02100,99%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:35Z,1771279235,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22850,0.23850,0.23550,-0.00300,0.00300,1.64,1.64,-0.004928,DIP,564,0.2280,0.2430,0.01500,94%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:41Z,1771279241,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22900,0.22850,0.25050,0.02200,0.02200,5.03,5.03,0.110732,SPIKE,1073,0.2280,0.2730,0.04500,100%,ALERT,MEAN_REVERSION,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:00:57Z,1771279257,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22850,0.23000,0.21850,-0.01150,0.01150,-2.29,2.29,-0.026279,DIP,3047,0.2080,0.2290,0.02100,99%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:00Z,1771279260,Stephen F. Austin vs. Texas A&M-Corpus Christi,aec-cbb-sfaus-tamu-2026-02-16,https://polymarket.us/event/aec-cbb-sfaus-tamu-2026-02-16,https://polymarket.us/market/aec-cbb-sfaus-tamu-2026-02-16,0.69200,0.69550,0.69150,-0.00400,0.00400,-1.64,1.64,-0.006568,DIP,19942,0.6880,0.6950,0.00700,96%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:15Z,1771279275,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22100,0.22050,0.22900,0.00850,0.00850,1.78,1.78,0.015168,SPIKE,5241,0.2180,0.2400,0.02200,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:17Z,1771279277,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.28400,0.28450,0.28050,-0.00400,0.00400,-2.44,2.44,-0.009771,DIP,138,0.2760,0.2850,0.00900,96%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:18Z,1771279278,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22700,0.22650,0.23150,0.00500,0.00500,2.02,2.02,0.010115,SPIKE,5288,0.2280,0.2350,0.00700,98%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:19Z,1771279279,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23000,0.23000,0.23400,0.00400,0.00400,1.58,1.58,0.006331,SPIKE,5447,0.2280,0.2400,0.01200,95%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:23Z,1771279283,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22800,0.22850,0.23850,0.01000,0.01000,3.28,3.28,0.032820,SPIKE,5716,0.2380,0.2390,0.00100,99%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:27Z,1771279287,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23250,0.23200,0.22700,-0.00500,0.00500,-1.96,1.96,-0.009783,DIP,5808,0.2190,0.2350,0.01600,98%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:30Z,1771279290,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23300,0.23250,0.23650,0.00400,0.00400,2.18,2.18,0.008712,SPIKE,6008,0.2360,0.2370,0.00100,96%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:01:51Z,1771279311,Fresno State vs. Wyoming,aec-cbb-frest-wyom-2026-02-17,https://polymarket.us/event/aec-cbb-frest-wyom-2026-02-17,https://polymarket.us/market/aec-cbb-frest-wyom-2026-02-17,0.22500,0.22550,0.22950,0.00400,0.00400,1.40,1.40,0.005618,SPIKE,6,0.2200,0.2390,0.01900,96%,INFO,,,MEAN_REVERT,PRE_GAME
2026-02-16T22:01:51Z,1771279311,Fresno State vs. Wyoming,aec-cbb-frest-wyom-2026-02-17,https://polymarket.us/event/aec-cbb-frest-wyom-2026-02-17,https://polymarket.us/market/aec-cbb-frest-wyom-2026-02-17,0.22950,0.22900,0.23350,0.00450,0.00450,2.45,2.45,0.011017,SPIKE,6,0.2280,0.2390,0.01100,97%,WATCH,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:02:04Z,1771279324,Fresno State vs. Wyoming,aec-cbb-frest-wyom-2026-02-17,https://polymarket.us/event/aec-cbb-frest-wyom-2026-02-17,https://polymarket.us/market/aec-cbb-frest-wyom-2026-02-17,0.23350,0.23400,0.23850,0.00450,0.00450,2.80,2.80,0.012588,SPIKE,6,0.2380,0.2390,0.00100,98%,WATCH,,FADE,MEAN_REVERT,PRE_GAME
2026-02-16T22:02:10Z,1771279330,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23800,0.23650,0.23150,-0.00500,0.00500,-6.25,6.25,-0.031227,DIP,7823,0.2230,0.2400,0.01700,99%,ALERT,MEAN_REVERSION,TREND,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:11Z,1771279331,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23150,0.23200,0.22850,-0.00350,0.00350,-4.17,4.17,-0.014590,DIP,7823,0.2180,0.2390,0.02100,97%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:12Z,1771279332,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22800,0.22750,0.22100,-0.00650,0.00650,-4.40,4.40,-0.028632,DIP,7823,0.2050,0.2370,0.03200,99%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:13Z,1771279333,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23250,0.23350,0.22850,-0.00500,0.00500,-1.95,1.95,-0.009766,DIP,7823,0.2180,0.2390,0.02100,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:17Z,1771279337,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22500,0.22450,0.21950,-0.00500,0.00500,-2.33,2.33,-0.011633,DIP,7823,0.2080,0.2310,0.02300,99%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:17Z,1771279337,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21900,0.22000,0.22350,0.00350,0.00350,-1.28,1.28,0.004490,SPIKE,7823,0.2100,0.2370,0.02700,97%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:18Z,1771279338,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22300,0.22250,0.21750,-0.00500,0.00500,-2.08,2.08,-0.010399,DIP,7823,0.2030,0.2320,0.02900,98%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:18Z,1771279338,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22000,0.22450,0.21600,-0.00850,0.00850,-2.11,2.11,-0.017904,DIP,7941,0.2010,0.2310,0.03000,100%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:18Z,1771279338,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22450,0.21600,0.21950,0.00350,0.00350,-1.47,1.47,0.005150,SPIKE,7941,0.2080,0.2310,0.02300,97%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:19Z,1771279339,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21850,0.21800,0.21500,-0.00300,0.00300,-1.94,1.94,-0.005832,DIP,7941,0.2080,0.2220,0.01400,96%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:21Z,1771279341,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21250,0.21200,0.21500,0.00300,0.00300,-1.39,1.39,0.004183,SPIKE,7941,0.2080,0.2220,0.01400,96%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:33Z,1771279353,Ball State vs. Ohio,aec-cbb-ballst-ohio-2026-02-17,https://polymarket.us/event/aec-cbb-ballst-ohio-2026-02-17,https://polymarket.us/market/aec-cbb-ballst-ohio-2026-02-17,0.17450,0.17500,0.17050,-0.00450,0.00450,-1.68,1.68,-0.007553,DIP,52,0.1490,0.1920,0.04300,98%,WATCH,,,MEAN_REVERT,PRE_GAME
2026-02-16T22:02:34Z,1771279354,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21400,0.21350,0.21650,0.00300,0.00300,2.27,2.27,0.006801,SPIKE,7941,0.2080,0.2250,0.01700,96%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:35Z,1771279355,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21350,0.21300,0.21600,0.00300,0.00300,1.95,1.95,0.005849,SPIKE,7956,0.2080,0.2240,0.01600,96%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:37Z,1771279357,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21400,0.21350,0.21700,0.00350,0.00350,2.38,2.38,0.008329,SPIKE,7956,0.2090,0.2250,0.01600,97%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:39Z,1771279359,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21400,0.21350,0.21700,0.00350,0.00350,2.06,2.06,0.007225,SPIKE,7956,0.2090,0.2250,0.01600,97%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:02:45Z,1771279365,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.21600,0.21550,0.21850,0.00300,0.00300,2.75,2.75,0.008237,SPIKE,7984,0.2140,0.2230,0.00900,96%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:01Z,1771279381,Wagner vs. LIU,aec-cbb-wag-liub-2026-02-16,https://polymarket.us/event/aec-cbb-wag-liub-2026-02-16,https://polymarket.us/market/aec-cbb-wag-liub-2026-02-16,0.14650,0.14550,0.14850,0.00300,0.00300,1.26,1.26,0.003776,SPIKE,10411,0.1450,0.1520,0.00700,96%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:02Z,1771279382,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.28450,0.28450,0.28800,0.00350,0.00350,2.41,2.41,0.008418,SPIKE,423,0.2840,0.2920,0.00800,97%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:11Z,1771279391,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22700,0.22750,0.23100,0.00350,0.00350,3.30,3.30,0.011535,SPIKE,8599,0.2230,0.2390,0.01600,97%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:11Z,1771279391,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22750,0.23100,0.22750,-0.00350,0.00350,1.87,1.87,-0.006537,DIP,8599,0.2230,0.2320,0.00900,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:11Z,1771279391,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22750,0.22750,0.23150,0.00400,0.00400,2.92,2.92,0.011676,SPIKE,8645,0.2230,0.2400,0.01700,98%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:12Z,1771279392,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23150,0.23200,0.22800,-0.00400,0.00400,1.47,1.47,-0.005869,DIP,8645,0.2240,0.2320,0.00800,98%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:14Z,1771279394,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22950,0.22750,0.23100,0.00350,0.00350,1.78,1.78,0.006223,SPIKE,9283,0.2230,0.2390,0.01600,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:14Z,1771279394,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.22750,0.23100,0.23400,0.00300,0.00300,2.56,2.56,0.007690,SPIKE,9387,0.2280,0.2400,0.01200,97%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:23Z,1771279403,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.28400,0.28450,0.28100,-0.00350,0.00350,-1.93,1.93,-0.006760,DIP,454,0.2770,0.2850,0.00800,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:33Z,1771279413,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23500,0.23500,0.23900,0.00400,0.00400,2.58,2.58,0.010334,SPIKE,9789,0.2380,0.2400,0.00200,98%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:33Z,1771279413,Coppin State vs. South Carolina State,aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/event/aec-cbb-coppst-scarst-2026-02-16,https://polymarket.us/market/aec-cbb-coppst-scarst-2026-02-16,0.23500,0.23900,0.23550,-0.00350,0.00350,1.65,1.65,-0.005775,DIP,9789,0.2310,0.2400,0.00900,98%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:36Z,1771279416,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.28100,0.28050,0.27650,-0.00400,0.00400,-3.23,3.23,-0.012934,DIP,684,0.2720,0.2810,0.00900,98%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:36Z,1771279416,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.28050,0.27650,0.27250,-0.00400,0.00400,-4.10,4.10,-0.016415,DIP,684,0.2720,0.2730,0.00100,98%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:36Z,1771279416,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.27250,0.27250,0.26600,-0.00650,0.00650,-4.37,4.37,-0.028421,DIP,714,0.2590,0.2730,0.01400,100%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:37Z,1771279417,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.27250,0.26600,0.27150,0.00550,0.00550,-2.64,2.64,0.014519,SPIKE,714,0.2700,0.2730,0.00300,99%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:40Z,1771279420,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.27150,0.27050,0.26450,-0.00600,0.00600,-3.42,3.42,-0.020531,DIP,744,0.2580,0.2710,0.01300,99%,ALERT,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:41Z,1771279421,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26500,0.26550,0.27050,0.00500,0.00500,-1.66,1.66,0.008322,SPIKE,744,0.2700,0.2710,0.00100,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:43Z,1771279423,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26550,0.27050,0.26500,-0.00550,0.00550,-2.37,2.37,-0.013036,DIP,774,0.2590,0.2710,0.01200,99%,WATCH,,FADE,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:43Z,1771279423,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26500,0.26500,0.27050,0.00550,0.00550,-1.33,1.33,0.007293,SPIKE,774,0.2700,0.2710,0.00100,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:43Z,1771279423,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26500,0.27050,0.26600,-0.00450,0.00450,-1.87,1.87,-0.008413,DIP,804,0.2610,0.2710,0.01000,99%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:44Z,1771279424,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26600,0.26600,0.27050,0.00450,0.00450,-1.10,1.10,0.004972,SPIKE,804,0.2700,0.2710,0.00100,99%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:45Z,1771279425,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26600,0.27050,0.26750,-0.00300,0.00300,-1.44,1.44,-0.004334,DIP,834,0.2580,0.2770,0.01900,96%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:48Z,1771279428,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.27350,0.27250,0.26550,-0.00700,0.00700,-1.27,1.27,-0.008886,DIP,834,0.2580,0.2730,0.01500,100%,INFO,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:49Z,1771279429,Louisiana-Lafayette vs. Old Dominion,aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/event/aec-cbb-loulaf-old-2026-02-16,https://polymarket.us/market/aec-cbb-loulaf-old-2026-02-16,0.26800,0.26550,0.26200,-0.00350,0.00350,-1.54,1.54,-0.005404,DIP,863,0.2580,0.2660,0.00800,97%,WATCH,,,MEAN_REVERT,UNKNOWN
2026-02-16T22:03:50Z,1771279430,Ball State vs. Ohio,aec-cbb-ballst-ohio-2026-02-17,https://polymarket.us/event/aec-cbb-ballst-ohio-2026-02-17,https://polymarket.us/market/aec-cbb-ballst-ohio-2026-02-17,0.17550,0.17500,0.17950,0.00450,0.00450,1.16,1.16,0.005218,SPIKE,52,0.1580,0.2010,0.04300,99%,INFO,,,MEAN_REVERT,PRE_GAME
